query,total_exec_time,calls,mean_exec_time
"SELECT 
    n.nspname AS owner,
    c.relname AS table_name,
    t.relname AS toast_table,
    pg_relation_size(t.oid) / $1 / $2 / $3 AS gbytes
FROM 
    pg_class c
JOIN 
    pg_namespace n ON n.oid = c.relnamespace
JOIN 
    pg_class t ON c.reltoastrelid = t.oid
WHERE 
    n.nspname NOT IN ($4, $5, $6)
    AND c.relname NOT LIKE $7
ORDER BY 
    owner, table_name, toast_table",2.2010300000000003,7,0.3144328571428571
"SELECT 
    n.nspname AS owner,
    c.relname AS table_name,
    t.relname AS toast_table,
    pg_relation_size(t.oid) / $1 / $2 / $3 AS gbytes
FROM 
    pg_class c
JOIN 
    pg_namespace n ON n.oid = c.relnamespace
JOIN 
    pg_class t ON c.reltoastrelid = t.oid
WHERE 
    n.nspname NOT IN ($4, $5, $6)
    AND c.relname NOT LIKE $7
ORDER BY 
    owner, table_name, toast_table",2.2010300000000003,7,0.3144328571428571
"SELECT 
    n.nspname AS owner,
    c.relname AS table_name,
    t.relname AS toast_table,
    pg_relation_size(t.oid) / $1 / $2 / $3 AS gbytes
FROM 
    pg_class c
JOIN 
    pg_namespace n ON n.oid = c.relnamespace
JOIN 
    pg_class t ON c.reltoastrelid = t.oid
WHERE 
    n.nspname NOT IN ($4, $5, $6)
    AND c.relname NOT LIKE $7
ORDER BY 
    owner, table_name, toast_table",2.2010300000000003,7,0.3144328571428571
"SELECT 
    n.nspname AS owner,
    c.relname AS table_name,
    t.relname AS toast_table,
    pg_relation_size(t.oid) / $1 / $2 / $3 AS gbytes
FROM 
    pg_class c
JOIN 
    pg_namespace n ON n.oid = c.relnamespace
JOIN 
    pg_class t ON c.reltoastrelid = t.oid
WHERE 
    n.nspname NOT IN ($4, $5, $6)
    AND c.relname NOT LIKE $7
ORDER BY 
    owner, table_name, toast_table",2.2010300000000003,7,0.3144328571428571
SELECT $1,1.9932849999999984,532,0.0037467763157894743
SELECT $1,1.9932849999999984,532,0.0037467763157894743
SELECT $1,1.9932849999999984,532,0.0037467763157894743
SELECT $1,1.9932849999999984,532,0.0037467763157894743
SELECT $1,1.9932849999999984,532,0.0037467763157894743
"update cron.job_run_details set job_pid = $1, status = $2 where runid = $3",1.962751,61,0.032176245901639346
select * from pg_stat_activity,1.9607569999999996,10,0.1960757
select * from pg_stat_activity,1.9607569999999996,10,0.1960757
select * from pg_stat_activity,1.9607569999999996,10,0.1960757
select * from pg_stat_activity,1.9607569999999996,10,0.1960757
select * from pg_stat_activity,1.9607569999999996,10,0.1960757
"update cron.job_run_details set job_pid = $1, status = $2 where runid = $3",1.9450999999999998,60,0.032418333333333334
"update cron.job_run_details set job_pid = $1, status = $2 where runid = $3",1.9236259999999998,59,0.032603830508474575
"update cron.job_run_details set job_pid = $1, status = $2 where runid = $3",1.903563,58,0.03282005172413793
"update cron.job_run_details set job_pid = $1, status = $2 where runid = $3",1.886091,57,0.03308931578947369
"SELECT pg_catalog.pg_get_viewdef($1::pg_catalog.oid, $2)",1.805732,3,0.6019106666666666
"SELECT pg_catalog.pg_get_viewdef($1::pg_catalog.oid, $2)",1.805732,3,0.6019106666666666
"SELECT pg_catalog.pg_get_viewdef($1::pg_catalog.oid, $2)",1.805732,3,0.6019106666666666
"SELECT pg_catalog.pg_get_viewdef($1::pg_catalog.oid, $2)",1.805732,3,0.6019106666666666
"SELECT pg_catalog.pg_get_viewdef($1::pg_catalog.oid, $2)",1.805732,3,0.6019106666666666
"SELECT $1 || TO_CHAR(CURRENT_TIMESTAMP, $2) AS ""Comment""",1.6988740000000002,8,0.21235925
"SELECT $1 || TO_CHAR(CURRENT_TIMESTAMP, $2) AS ""Comment""",1.6988740000000002,8,0.21235925
"SELECT $1 || TO_CHAR(CURRENT_TIMESTAMP, $2) AS ""Comment""",1.6988740000000002,8,0.21235925
"SELECT $1 || TO_CHAR(CURRENT_TIMESTAMP, $2) AS ""Comment""",1.6988740000000002,8,0.21235925
"SELECT $1 || TO_CHAR(CURRENT_TIMESTAMP, $2) AS ""Comment""",1.6988740000000002,8,0.21235925
"CREATE OR REPLACE FUNCTION statistics.run_health_check()
RETURNS void AS $$
DECLARE
    log_file TEXT := '/home/postgres/app/log/db_snapshot.lst';
BEGIN

    -- Active Connections by State
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', false);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Active Connections by State
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'State, Count
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s',
                     state, connection_count), E'
')
           FROM (
             SELECT COALESCE(state,'None') AS state, count(*) AS connection_count FROM pg_stat_activity GROUP BY state ORDER BY state
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);


    -- Number of connected users
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Number of connected users
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'User
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s',
                     usename), E'
')
           FROM (
             SELECT usename FROM pg_stat_activity WHERE usename != '' GROUP BY usename
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
	
	
    -- Long Running Queries (> 5 mins)
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Long Running Queries (> 5 mins)
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'PID, User, DB, Duration, Query
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s,%s,%s,%s,""%s""',
                     pid, usename, datname, state, client_addr, duration, query_snippet), E'
')
           FROM (
             SELECT pid, usename, datname, state, client_addr, now() - query_start AS duration, LEFT(query, 100) AS query_snippet
        FROM pg_stat_activity
        WHERE state = 'active' AND now() - query_start > interval '5 minutes'
        ORDER BY query_start
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	
	
	
    -- Top 10 Queries by Execution Time	
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Top 10 Queries by Execution Time
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'PID, Runtime
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s',
                     pid, runtime), E'
')
           FROM (
             SELECT pid, now() - query_start AS runtime,
        usename, datname,
        LEFT(query, 100) AS query_snippet
        FROM pg_stat_activity
        WHERE state = 'active'
        ORDER BY runtime DESC
		LIMIT 10
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	
	
		

    -- Top 10 Queries by Total Time
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Top 10 Queries by Total Time
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'QueryID,Calls,TotalTime_ms,AvgTime_ms,Rows,QuerySnippet
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s,%s,%s,""%s""',
                     queryid, calls, to_char(total_exec_time, 'FM999999999.00'), to_char(mean_exec_time, 'FM999999999.00'),
                     rows,
                     replace(LEFT(query, 100), '""', '""""')
              ), E'
')
           FROM (
             SELECT queryid, calls, total_exec_time, mean_exec_time, rows, query
             FROM pg_stat_statements
             ORDER BY total_exec_time DESC
			 LIMIT 10
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);





    -- Top 10 Queries by Average Execution Time
		
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Top 10 Queries by Average Execution Time
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'QueryID,Calls,AvgTime_ms,TotalTime_ms,QuerySnippet
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s,%s,""%s""',
                     queryid, calls, to_char(avg_time_ms, 'FM999999999.00'), to_char(total_exec_time_ms, 'FM999999999.00'),
                     replace(LEFT(query_snippet, 100), '""', '""""')
              ), E'
')
           FROM (
             SELECT queryid, calls, round(mean_exec_time::numeric, 2) AS avg_time_ms,
               round(total_exec_time::numeric, 2) AS total_exec_time_ms,
               LEFT(query, 100) AS query_snippet
        FROM pg_stat_statements
        ORDER BY avg_time_ms DESC
        LIMIT 10
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
	

    -- Blocking and Blocked Queries
	
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Blocking and Blocked Queries
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'blocked_pid,blocked_query,blocking_pid,blocking_query
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,""%s"",%s,""%s""',
                     blocked_pid, blocked_query, blocking_pid, blocking_query
              ), E'
')
           FROM (
             SELECT blocked.pid AS blocked_pid, blocked.query AS blocked_query,
        blocking.pid AS blocking_pid, blocking.query AS blocking_query
        FROM pg_locks blocked_locks
        JOIN pg_stat_activity blocked ON blocked.pid = blocked_locks.pid
        JOIN pg_locks blocking_locks ON blocked_locks.locktype = blocking_locks.locktype
        AND blocked_locks.database IS NOT DISTINCT FROM blocking_locks.database
        AND blocked_locks.relation IS NOT DISTINCT FROM blocking_locks.relation
        AND blocked_locks.page IS NOT DISTINCT FROM blocking_locks.page
        AND blocked_locks.tuple IS NOT DISTINCT FROM blocking_locks.tuple
        AND blocked_locks.transactionid IS NOT DISTINCT FROM blocking_locks.transactionid
        AND blocked_locks.classid IS NOT DISTINCT FROM blocking_locks.classid
        AND blocked_locks.objid IS NOT DISTINCT FROM blocking_locks.objid
        AND blocked_locks.objsubid IS NOT DISTINCT FROM blocking_locks.objsubid
        AND blocked_locks.mode = blocking_locks.mode
        AND blocked.pid <> blocking_locks.pid
        JOIN pg_stat_activity blocking ON blocking.pid = blocking_locks.pid
        WHERE NOT blocked_locks.granted
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	
	
	
    -- Database block info
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Database block info
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'db_name, connections, db_size, xact_commit, xact_rollback, blks_read, blks_hit
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s,%s,%s,%s',
                     datname,connections,db_size,xact_commit,xact_rollback,blks_read,blks_hit), E'
')
           FROM (
             SELECT datname, numbackends AS connections,
        pg_size_pretty(pg_database_size(datname)) AS db_size,
        xact_commit, xact_rollback, blks_read, blks_hit
        FROM pg_stat_database
        ORDER BY pg_database_size(datname) DESC
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	



    -- Processes with Wait Events
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Processes with Wait Events
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'usename, DBname, query, wait_event_type, wait_event
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s,%s,%s',
                     usename,datname,query,wait_event_type,wait_event), E'
')
           FROM (
             SELECT usename, datname, query, wait_event_type, wait_event
        FROM pg_stat_activity
        WHERE state != 'idle' AND wait_event IS NOT NULL
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	
	
	
    -- Buffer Cache Usage by Relation
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Buffer Cache Usage by Relation
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'Relation, Buffers, Size (MB)
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s',
                     relation,buffers,size_mb), E'
')
           FROM (
             SELECT 
        c.oid::regclass AS relation,
        count(*) AS buffers,
        round(count(*) * current_setting('block_size')::int / 1024 / 1024, 2) AS size_mb
    FROM pg_buffercache b
    JOIN pg_class c ON b.relfilenode = pg_relation_filenode(c.oid)
        AND b.reldatabase IN (0, (SELECT oid FROM pg_database WHERE datname = current_database()))
    GROUP BY c.oid
    ORDER BY buffers DESC
    LIMIT 10
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);		
	


    -- Buffer Cache Usage by Schema
	
		PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, ' -- Buffer Cache Usage by Schema
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file, 'Schema, Buffers, Size (MB)
' || E'', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);
    PERFORM pg_catalog.pg_file_write(log_file,
        COALESCE(
          (SELECT string_agg(
              format('%s,%s,%s',
                     schema_name,buffers,size_mb), E'
')
           FROM (
             SELECT 
        n.nspname AS schema_name,
        count(*) AS buffers,
        round(count(*) * current_setting('block_size')::int / 1024 / 1024, 2) AS size_mb
    FROM pg_buffercache b
    JOIN pg_class c ON b.relfilenode = pg_relation_filenode(c.oid)
        AND b.reldatabase IN (0, (SELECT oid FROM pg_database WHERE datname = current_database()))
    JOIN pg_namespace n ON c.relnamespace = n.oid
    GROUP BY n.nspname
    ORDER BY buffers DESC
    LIMIT 10
           ) t
          ), 'No data') || E'
', true);
	PERFORM pg_catalog.pg_file_write(log_file, '-------------------------------------------------------------------------------------
' || E'', true);	



END;
$$ LANGUAGE plpgsql SECURITY DEFINER",1.629829,1,1.629829
